"","genes","QEp","pval","tau2","I2","num_exp","qval"
"6256","ATP6V0E1",5.63516129998078e-15,0.913548591211517,0.0492961803910219,93.2784972552757,6,0.988102129617778
"6257","TBCAP2 /// TBCAP2",0.180148805141053,0.249008323993268,0.00167616025446976,38.0329034328996,3,0.766543266433958
"6258","PHTF2",0.156341455312423,0.00129767659124234,0.00263510288905038,39.6659366392961,6,0.0610309045837043
"6259","ANTXR1",3.00424229237559e-08,0.222771740457625,0.0402996605482988,88.9108199503852,6,0.745195781197943
"6260","AMIGO2",1.20428135055886e-09,0.455228699518209,0.0864832220464138,90.7901211287643,6,0.872212234994858
"6261","LINC00328",0.0198444668160387,0.20030277774049,0.00753109632696364,68.4548165007071,4,0.724786690922745
"6262","TRIM3",0.0697292677033813,0.0505846539937355,0.00244923901888496,47.5094960521196,6,0.457624651098316
"6263","KIF25-AS1",0.00507200739176957,0.620205053554866,0.0274492748724127,82.0255884197494,4,0.921698428151954
"6264","IRAK3",1.90474726731652e-73,0.887666318755703,0.576855652420387,98.6084474011397,6,0.98145886766777
"6265","FAHD2A",7.81808983519161e-06,0.508812579596853,0.021718704293687,85.1520879205482,6,0.88770267706379
"6266","KLHL2",1.72603838288304e-17,0.679988158147184,0.102423379696134,95.4924361877241,6,0.936065021702407
"6267","CEACAM3",0.000244232354852432,0.485302951242607,0.045357988674711,83.5987442572901,6,0.880944338520149
"6268","GCC2",0.00126946686676707,0.329619822377057,0.017978530812081,75.9250310941959,6,0.818002366423203
"6269","CD209",0.00257443834262365,0.00624320967003013,0.0338264439820316,81.9226763436129,6,0.154664630255805
"6270","TKTL1",0.326077994805622,0.450603230778126,0.00398993909883165,27.682506172872,6,0.870883664531473
"6271","CREBL2",0.0922361765199429,0.00547597182965593,0.00317122156328756,47.0671326264808,6,0.142257137744194
"6272","ZBTB38",0.000645910582219352,0.384354407814021,0.021297568365442,76.5550212742749,5,0.845612708514525
"6273","TAF9B",0.00360945117951835,0.5302888345584,0.0120227430802145,79.0126754965182,6,0.898219400561831
"6274","LMAN1L",0.16042344742845,0.0196474534569459,0.0035881065128709,38.0870521214031,6,0.287104597000329
"6275","TRAPPC3",9.24554474927944e-07,0.749550257665678,0.0145981407570195,87.3048234513317,6,0.953553964266273
"6276","EMILIN1",0.263582647238525,0.00124850091160464,0.00198269948051909,17.9348274928157,6,0.0594601994694136
"6277","TGFB1I1",0.0100795969447367,0.482794454873621,0.022226691339842,74.3381106598923,6,0.880907087256493
"6278","C6orf211",0.0384475334782059,0.963867895701873,0.0106201528295671,61.4203517318965,5,0.993931389377128
"6279","NBEAL1 /// RPL12",0.00375111399346801,0.787960491238579,0.0276055987062308,83.9313012637112,3,0.960677201264225
"6280","PRUNE",0.0154498260860875,0.634985665168725,0.00811685363277585,68.0747524003664,5,0.923421374396549
"6281","MSL3",4.42708283762535e-06,0.223382105726446,0.0176637521608718,88.7768733407483,6,0.74626559930043
"6282","MRPL57",1.94225014258204e-06,0.825845047094366,0.0507253577294552,89.0751436204171,4,0.970574928352518
"6283","MIR4800 /// MXD4",0.0393905028374464,0.85783442625063,0.0571517140414769,82.2944341238589,3,0.977589668516611
"6284","RAD51C",6.06659873970212e-05,0.0460420848100817,0.00942335141927765,78.2752411311069,6,0.438500946302544
"6285","U2SURP",9.04464258418521e-06,0.537949355018759,0.0428161145179613,91.0368378757154,5,0.900768558899077
"6286","OXSR1",6.37714508295037e-06,0.766187093231784,0.0140937555106503,83.4569965402073,6,0.95602190830928
"6287","HN1L",0.0824364100234195,0.384127764057998,0.00953788523370402,55.3666204868388,4,0.845525572192959
"6288","LOC100507388",0.000197506264397016,0.399543258205964,0.0949970101030014,90.9483491295999,4,0.852702124057721
"6289","TMEM255A",0.62368258596573,0.0673794326716852,0,0,4,0.510155052266519
"6290","OR7E47P",0.00282006400748598,0.497735222230317,0.0365388870843913,77.8710739502724,5,0.885162680268523
"6291","C6orf123",0.00921201480446727,0.760800678328762,0.0133719093628191,74.727593557612,4,0.955483983297897
"6292","NABP2",0.00999425692688215,0.565303240601665,0.0164000416343163,72.1570653241962,4,0.908029665441277
"6293","ALG5",5.6988893770478e-05,0.898202884907348,0.0147781641213526,86.6721176496504,6,0.985008119266878
"6294","CBX6",0.00472639956730401,0.898008072563501,0.0108045031751641,75.717285469224,6,0.985008119266878
"6295","EREG",1.3577836723612e-07,0.735591349533463,0.187946347127134,90.4972134641899,6,0.950575793713899
"6296","RP11-930P14.2",0.127838067213142,0.448950132019294,0.00597152021743775,51.2996826084071,3,0.870883664531473
"6297","SIGLEC1",0.0555464121568696,0.796932583547058,0.0162133157419003,53.0345769088208,6,0.962617569592361
"6298","FAM13A",4.41602395973515e-13,0.687356254438358,0.0878349135282235,94.9878141245748,6,0.938244810405511
"6299","ATXN7L3B",1.39622138747615e-06,0.701872155564263,0.0184942326405752,86.69824698892,6,0.941274259947651
"6300","STYK1",0.0190229318651931,0.477585637974654,0.00972037936942181,65.4025543075216,6,0.878590969437009
"6301","DDX28",0.00114895747546855,0.0130740188017387,0.00854394015506804,70.6932395548784,6,0.234265744803232
"6302","FUT9",0.00985491394054112,0.651922359704258,0.00839315932318253,69.9771356116383,6,0.928089307378177
"6303","SCG3",0.268039688706563,0.191965786773627,0.00118013248920899,29.574580880356,6,0.715607684769323
"6304","PLVAP",0.0012251528577362,0.733861862731977,0.0945262591438865,79.6124191349155,6,0.950443477720594
"6305","IL37",0.000442530244104584,0.474847817949462,0.0228394545437962,80.9316575545515,5,0.877490796047047
"6306","CHD1L",0.000360851298668789,0.266259086168822,0.0134499212327192,82.4244319615081,6,0.779317190661733
"6307","FADS3",5.55537117550793e-05,0.0387695629093097,0.03738811256317,81.8153632887623,6,0.401885098178239
"6308","WHAMMP2 /// WHAMMP3",0.206657424879992,0.00679465303543985,0.00200428445603159,31.8860858861511,3,0.163018111396448
"6309","VAMP4",0.000451528726834448,0.283441355940772,0.0207558016263811,81.5300642388266,6,0.792453967656188
"6310","DOCK6",0.0705944489286419,0.0604935080817111,0.00740433767157576,50.5187361181884,6,0.489863347070388
"6311","ADAM7",0.00440164478853006,0.44580995119218,0.00879125518067543,67.372077944804,6,0.870511557590249
"6312","MPPE1",0.231916152046969,0.000160620911818515,0.000209988151454752,6.57371615093386,6,0.0152769130638101
"6313","CDKAL1",2.64514336526515e-05,0.50315877930442,0.0148882198608982,81.201304518715,6,0.88640340681591
"6314","ST6GALNAC5",8.25752170145568e-11,0.140540871140222,0.107578560997658,89.6352674687862,6,0.659026839771139
"6315","MCF2L2",0.00135853364218139,0.961553379183372,0.0108142026238765,78.2896396765055,6,0.993909504782923
"6316","COPS4",0.00719538866927923,0.903392657972228,0.00683185073078224,74.3311779316265,6,0.986154664041519
"6317","KIFC3",0.00214090349519313,0.0326997071583354,0.013425951058771,73.1556627845291,6,0.367440538506506
"6318","CHD3",1.37142476438735e-12,0.112432038285785,0.0227005891373417,90.8175606344631,6,0.615815501192894
"6319","CCL18",0.0431600075865874,0.659043304627202,0.132063224841412,62.4102171440453,6,0.929985269908765
"6320","VSIG4",8.10163190960344e-08,0.260629243840416,0.150925369015444,87.7883479487595,6,0.775241942902444
"6321","ZNF41",0.0371526903525807,0.568765359390075,0.00422989914283376,56.7220890954614,6,0.909148469257335
"6322","DMBT1",0.00221689017900528,0.0389068172551931,0.111655113561743,72.1247690227083,6,0.402188132761712
"6323","TVP23B",0.307762148019033,0.233726043905987,0.00258746718209352,27.2260795039579,4,0.753678881145907
"6324","GOSR2",4.70016271209794e-15,0.913878873084665,0.04241343507294,94.521236861751,6,0.988102129617778
"6325","NCLN",4.50916993801703e-06,0.157497697377188,0.0238561564856331,87.1094966905106,6,0.67952378343884
"6326","LARP1",1.49220830979229e-10,0.832852342420983,0.0286766517710262,91.9473912521697,6,0.972749254716246
"6327","CDH19",0.000411769085961123,0.0917814687306613,0.0290480553536303,77.7766026264469,6,0.579624299664414
"6328","CARKD",0.00923546967642687,0.606989092199232,0.018787300644286,85.0418426651519,5,0.919353919361856
"6329","FRAS1",1.03654939451038e-17,0.319499594378531,0.169150086678668,95.6866873431976,6,0.812880662090365
"6330","REV1",0.000109758581642589,0.952996370019072,0.026223793729152,87.453856508309,6,0.99242904812963
"6331","KCTD12",1.1184141094404e-05,0.931172811828644,0.0353653322185797,86.4806783253316,6,0.989888976026747
"6332","IGLC1 /// IGLV3-25 /// IGLV3-25",0.564093915205359,0.00633528272469101,0,0,3,0.156038379710453
"6333","VWA7",0.0720828633657347,0.945334860775778,0.00850536113963183,58.363129382312,4,0.991793923712412
"6334","SLC13A2",0.0135881058893355,0.874956865332359,0.00778232491407198,64.212049766636,6,0.979567689359203
"6335","NRIP2",9.61272822898669e-05,0.0740313392041103,0.0115200108062801,75.8493929237025,6,0.533322847169579
"6336","SFRP1",0.0177352754164023,0.39798346707009,0.0331010223634914,59.9163163508609,6,0.852078963514046
"6337","UFL1",5.01461554137896e-05,0.817180939069873,0.0160262853001699,85.2687287915863,5,0.967818589049059
"6338","GPR97",1.28001691736731e-35,0.59136531300858,0.524121290919826,97.4113132625437,5,0.915028401485136
"6339","RARS2",1.04033307046531e-05,0.386727062394224,0.0103508181331046,84.497609635077,6,0.846089552711947
"6340","GTPBP8",0.000254226487470766,0.0755829733173546,0.013095315854821,76.6653222616789,6,0.537097532441797
"6341","FAM35A",0.00278206686184257,0.728827427442414,0.0171604602329488,79.9854088143218,5,0.949381362292793
"6342","TXLNGY",0.0139271798742337,0.995228819803344,0.0398745217641764,76.0773800737731,4,0.999671267747465
"6343","LRRN2",3.23980534834793e-08,0.177488387904906,0.0471613546050354,88.9505290409066,6,0.7003080403879
"6344","PLA2G6",4.7453868456655e-09,0.60816219016169,0.036411303550788,91.1056018117586,6,0.919428437753719
"6345","PLCL2",2.71692160077972e-05,0.0959545776451828,0.027327669351268,83.5352710626987,6,0.585696331987791
"6346","LHX5",0.0262876209080994,0.199126240213641,0.0144708116455841,63.9911065250137,6,0.724203575922093
"6347","RPS10L",0.161571471573136,0.44877429470383,0.00459651967409034,45.5432468039378,3,0.870883664531473
"6348","DARS2",1.77513136301544e-06,0.868875147563311,0.0239648126614076,86.3751537853516,6,0.97813162636613
"6349","GPRC5B",0.278594356735788,0.000139193659527637,0.003032053405905,29.4085728302492,6,0.0139532696084987
"6350","SLIT1",0.00836446247314919,0.385179497466275,0.0104620617416077,68.5287849860439,6,0.845612708514525
"6351","CEP76",0.00830647441987359,0.133036094248489,0.00748607311214292,71.1257403723839,6,0.651281641646787
"6352","HIST1H4J",0.153768950729511,0.73516193329074,0.00624284942087121,43.6676516674802,4,0.950575793713899
"6353","ATP8B3",0.00670717012414711,0.450331298971965,0.00953605754558727,68.432274393278,6,0.870883664531473
"6354","PAX4",0.00257565381995166,0.952761293258267,0.0155021617869131,75.763043836835,6,0.99242904812963
"6355","DHFR",0.000121273199880319,0.268907632003574,0.0277024748161119,83.7065747446563,5,0.780983086369816
"6356","MRPL52",0.196128496453306,0.0721696685597179,0.00291138342423038,39.2246851421481,6,0.527650922671513
"6357","OR10C1",0.0533112395403427,0.30392512298561,0.0098529377169179,65.4680530371115,5,0.804709157858865
"6358","MRFAP1L1",1.35675739611016e-06,0.563924029325159,0.0204875607296574,88.9729186159323,6,0.908029665441277
"6359","CTC-338M12.4",0.00258373651141928,0.0817824347522643,0.0197098211929243,79.4033222008448,4,0.552824803463772
"6360","WIF1",1.15678291853545e-13,0.549501850014826,0.500517280369273,94.4236262262209,6,0.904794567939243
"6361","TDRD3",0.00998547566190165,0.913030427002933,0.010562080546361,67.795550412736,6,0.988102129617778
"6362","GAGE3",0.0202170854196612,0.404812593014616,0.0160359847634564,74.0156295499142,3,0.854893350339454
"6363","PNMA1",0.0191615090784032,0.204104986753538,0.00473301312583789,57.9915801403317,6,0.72810243035663
"6364","CCDC86",0.00206780848041239,0.743739273465689,0.0143358550420451,74.804727682741,6,0.952449810095768
"6365","CASQ2",0.924107635969416,0.00102168882590864,0,0,6,0.052324712586499
"6366","ARHGAP10",1.18387862559125e-14,0.763728370054531,0.0671695170596765,93.8619417371902,6,0.955730030430072
"6367","SLC4A4",3.67294872951639e-11,0.276617524267769,0.0862989668890046,91.2650320762105,6,0.788892692292944
"6368","CKLF",0.00705583720912093,0.265912455511575,0.00938386902269106,67.3210862172738,6,0.779051824075097
"6369","KIAA0226L",2.01350990587341e-05,0.49851373706063,0.0803201405545508,87.7745063165258,4,0.885512353516485
"6370","RGS12",0.000386028703497234,0.538300002962197,0.0150556185116032,80.1357597153181,6,0.900901094515933
"6371","HDDC2",1.10178180558098e-06,0.563021148646496,0.0258879858418009,85.7970195490519,6,0.908029665441277
"6372","S1PR4",0.000796727276988997,0.102497727869911,0.0187116984575995,75.3394825825179,6,0.596869174895446
"6373","SH3BGRL",6.05392517782789e-05,0.685846554436873,0.0294800636079771,87.6949364289914,6,0.937718532515838
"6374","ATXN7",2.8075871847467e-11,0.463224661407826,0.0551058588329717,92.3254931953239,6,0.875301710694695
"6375","COMMD8",0.0123550248973297,0.976466409333186,0.0096736904112269,66.0676037147528,6,0.995916457319784
"6376","PCDHB3",0.000563542349246454,0.577107141465049,0.0333058451093807,83.2262045591484,5,0.911343212080335
"6377","EID1",0.00944808121869844,0.942189757611943,0.00943203232297411,70.8099638127158,6,0.991534330794138
"6378","SUCLG2",0.0922440043364609,0.180372557084529,0.00267853301482165,42.4600753927489,6,0.702658132873632
"6379","EMCN",0.0315983967565318,0.312728241665716,0.0331951344219811,65.4873528856702,6,0.809800903035474
"6380","JRK",0.0259576538706765,0.753357909480236,0.00636911899814387,64.0829728227753,6,0.95445939337662
"6381","C1QL1",0.00979949870164706,0.614108476519532,0.0138057276498828,67.5242344661781,6,0.920913769209224
"6382","MARCO",0.0885211659815962,0.364466693950454,0.0228788207202085,48.9387471240766,6,0.834151191299057
"6383","RNF11",0.182763378914852,0.75297505820746,0.000805497953742568,20.2478659013625,6,0.954434413083647
"6384","DLG5",2.26526234625512e-05,0.15803990900887,0.0211951046834836,84.9046540270192,6,0.680210153825046
"6385","PLA2G3",0.000124997896305306,0.545784030878932,0.0325068805524976,81.9575474476533,6,0.903610607993921
"6386","RPS12",3.00277664921749e-18,0.590037030938872,0.0819882951847404,95.376336191344,5,0.914828094522698
"6387","FCF1",0.000466645603135862,0.793721709920403,0.0132724676585552,74.8060402774246,6,0.961847507528251
"6388","KLRAP1",0.309787367244284,0.311200588682456,0.00105772872128304,18.1208532406396,5,0.809508441245492
"6389","GON4L",1.87434136129785e-07,0.83555431563367,0.0125915943578195,85.5560448250923,6,0.973157732654959
"6390","HIGD1A",0.165044717885343,0.0416504867132316,0.000557887863525971,13.6628137050178,5,0.417190230101269
"6391","ZNF652",0.036114174672286,0.951771502893894,0.00585857365154196,61.5627936883423,6,0.99242904812963
"6392","IFITM3",0.0669412899854649,0.476866722515817,0.00663810980892612,54.6375884125214,6,0.877950701970228
"6393","FGF18",0.00152169100982386,0.706663331967354,0.0188886306944045,73.4972977419823,6,0.941905866469852
"6394","TNPO3",5.13846835628558e-08,0.665521061443167,0.0405503576606096,92.1988909920577,6,0.93232142299722
"6395","DKFZP434C153 /// OBSCN",0.0168960048925449,0.752331154047306,0.0119910981373543,76.2388517445725,3,0.954059008416834
"6396","LILRB3",3.83950144872361e-18,0.4793221157027,0.332001076673078,96.302607449733,6,0.879983458079063
"6397","ANKRD17",1.20336208380176e-16,0.950027578358879,0.0556134142318389,94.4610752816694,6,0.99242904812963
"6398","SVIL",7.64117636610286e-06,0.00552011223286027,0.0172172213532213,81.2724034141608,6,0.142899138664749
"6399","KDM6B",1.22293953728268e-10,0.152298970539358,0.142933092034928,90.469119362847,6,0.673451633335392
"6400","STK24",7.60334748078342e-06,0.6613837843175,0.0137973106807679,90.2723291253815,6,0.93119642369235
"6401","LOC100505498",0.00546201884818873,0.820902056916849,0.0157345610389212,82.7951010522215,3,0.969126111620496
"6402","TRIM37",0.153936886141892,0.124830601128949,0.00193733777350781,40.3762494362143,6,0.639281685361996
"6403","PLEKHA2",0.00207569045989787,0.865964195836901,0.0116295190313584,78.1764268538343,5,0.97813162636613
"6404","DHDDS",0.000141710984188865,0.728973524312174,0.0126117670895458,83.9262177317045,6,0.949381362292793
"6405","HSP90B1 /// MIR3652",0.0243667751856969,0.785303926923706,0.0504957102195773,71.1990081153353,3,0.960047650611669
"6406","NDRG2",0.000166108985441018,0.649421213794906,0.0429691848973571,82.4452991731104,6,0.927432693900196
"6407","TPI1",0.00113698559839578,0.550286287237003,0.013846723024856,75.7898813185603,6,0.905386466104282
"6408","OR7A10",0.141519325502297,0.317782449247606,0.00458459551471027,47.6520573416899,6,0.811863884888137
"6409","SCT",0.134922224648174,0.338737138756475,0.0078297037176628,36.5432781868934,6,0.820492711053616
"6410","EFNA2",0.0003256487570433,0.68506914411901,0.0119897394190197,78.0360008202059,6,0.937446286785915
"6411","PPIH",0.0232629229158635,0.0311638735454756,0.00510469303836081,61.5697300425665,6,0.359667565485567
"6412","FZD10",0.99408481980278,0.00217633319086723,0,0,6,0.0838458926427239
"6413","C6orf106",0.0078453336439578,0.636981943754463,0.0144077866742069,73.8052388668655,5,0.923944737996244
