"","genes","QEp","pval","qval"
"2707","SNTB2",1.28040763232836e-09,0.55820982003841,0.872464089045738
"2708","ZC3H3",0.000422333325997226,0.138925590647438,0.562067235465229
"2709","CSN1S1",0.629059555993182,0.694582708336762,0.914689933089306
"2710","PLCB3",0.987649434770854,0.0179747244455441,0.229916252517935
"2711","TAF4",0.00192070542381574,0.146753242498796,0.569536355451261
"2712","ABCA3",0.0105226005986073,0.89571876371292,0.979319181659459
"2713","RBL1",0.0880507738268297,0.0907005978076262,0.48144134272927
"2714","ACR",0.000338309144264062,0.096884614394271,0.495427783183176
"2715","ATP2A2",6.97732281135502e-15,0.480604016682065,0.834282786775343
"2716","MYL1",0.0208023564895245,0.963101742936353,0.993834427767131
"2717","TMSB4X",4.85141053386188e-17,0.272896268472483,0.691213579957666
"2718","FAT1",1.3164410879938e-11,0.317892213707736,0.73246067412338
"2719","P2RX1",0.0290841934905591,0.9220206623941,0.988034722571626
"2720","TNNT1",0.0388164601361094,0.0855843025833933,0.472359516181421
"2721","CCNA1",0.886703843026941,0.143987098477552,0.567851563033105
"2722","ADCY8",1.14235502644725e-06,0.86708349333379,0.972089616832613
"2723","ALDH3A1",0.856569065249689,0.850082626310536,0.967669662870099
"2724","ART3",0.0573585118693743,0.976542113042098,0.995960483164355
"2725","ZNF3",0.0482167944179971,0.00150612018158038,0.0511069545234396
"2726","YBX1",0.471062158971634,0.150393150575244,0.571829537213324
"2727","USP9X",2.09151530285361e-12,0.997443962624326,0.999570357350501
"2728","COL6A3",0.00328259466327662,0.0117749885797836,0.184234141088098
"2729","HTR2A",0.0371785068249069,0.0796658244768123,0.457281832496903
"2730","PDE3B",4.6154733944686e-07,0.0196748515193841,0.241031786234925
"2731","FHIT",7.588883703751e-05,0.228446314344649,0.656588659318167
"2732","LILRA2",3.74044281821187e-12,0.786062987556848,0.952546140865473
"2733","SCRN1",3.71760117379943e-05,0.149015820891273,0.570056694014953
"2734","PITX1",0.0653196902985903,0.275230713381089,0.691213579957666
"2735","TCL1A",0.0615477618184057,0.906336620860186,0.984871864903058
"2736","AFAP1",0.00258961540694571,0.166588723695445,0.589423088366071
"2737","KIF20B",0.121892518894135,0.926031444078872,0.988509890629106
"2738","TNFRSF4",0.000214024715661067,0.388359995322375,0.788394826932072
"2739","CDH1",4.67708708472296e-13,0.929294833796353,0.988721472843571
"2740","PLA2G2A",3.4746722496361e-07,0.613197948918501,0.883792133784948
"2741","PSEN2",0.000145378438336558,0.584929571160254,0.878350749106568
"2742","RAB3A",0.297260699037916,0.177398406412238,0.601449971356277
"2743","ITGA2B",5.28691881505092e-08,0.598945607098146,0.879624656813012
"2744","GJA1",0.0367812000190458,0.15429142254894,0.577900662597661
"2745","ACVR1",0.208986176976778,0.206535798406379,0.636692822832355
"2746","WNK1",6.67446359648118e-08,0.29614930447561,0.711626167531136
"2747","SLC4A3",0.0953949689704268,0.641446084636387,0.894811896377332
"2748","PNN",0.136423288309502,0.579646986279488,0.876279420125559
"2749","HPGD",0.0269951685770075,0.0257557273712173,0.271885747330184
"2750","ZBTB6",0.418113483506271,0.138180079154907,0.562067235465229
"2751","SETDB1",0.121976439862263,0.632957225223032,0.892228447641916
"2752","EIF5A",0.634993264943023,0.34054653982314,0.746080054945699
"2753","MAG",0.0401370864836679,0.486197636982388,0.835972375393214
"2754","NPR3",0.000147765857295148,0.30367919558549,0.719699234116509
"2755","MFAP2",0.0290344946485455,7.69495113606171e-05,0.00666702181448969
"2756","PKP2",1.08380858468698e-11,0.842264510394043,0.967110121517665
"2757","MAPK10",0.00122634731375582,0.071821909031582,0.437989649764973
"2758","BTN2A1",0.0309632920309793,0.636302552809554,0.892228447641916
"2759","TNFSF8",4.51405803664618e-05,0.232115583624494,0.659030208887978
"2760","EDA",4.48646644148462e-08,0.75410361767923,0.939247986832591
"2761","HIF1A",5.7170678084867e-08,0.302045124981328,0.717161951351736
"2762","SF3A1",8.38829001138568e-09,0.624130320018769,0.888583821563297
"2763","PYGB",0.0109270288619686,0.674775954976972,0.904279183319784
"2764","NCBP1",0.000243941639979274,0.552207427521389,0.870873970777299
"2765","TYRP1",4.85207061447742e-06,0.912483905222217,0.987695795843813
"2766","SCARB2",1.27467856820023e-05,0.556730427173095,0.871592691093276
"2767","TMEM115",6.9934525688773e-05,0.158476520750754,0.580630895863727
"2768","MAN2C1",0.0369242354572187,0.0551099960911815,0.39846563390952
"2769","BCL2",3.06568736508685e-05,0.107504071996102,0.512625855250364
"2770","CXCL2",0.0215465277564711,0.140443410525431,0.565140573433876
"2771","HAL",2.16476604702584e-17,0.598449755049426,0.879624656813012
"2772","FBN1",7.02004367543656e-06,0.236026135610743,0.660305466915349
"2773","EMP2",5.57938756697086e-08,0.138764929401056,0.562067235465229
"2774","RAD50",0.000116130151055337,0.552451192699101,0.870873970777299
"2775","TNFRSF1A",5.31042330543712e-07,0.524718949923904,0.857447398710321
"2776","UCHL3",7.14949942129575e-09,0.156177437891604,0.579294664618938
"2777","RELA",0.0160383370145738,0.960163694818566,0.99381094162208
"2778","ISL1",0.818584522417865,0.139132602216798,0.562409251214381
"2779","MTMR2",0.000112256999608863,0.421294113039181,0.809531167519256
"2780","HBB",0.0729451452768862,0.00287355752001622,0.0780791487095531
"2781","CCR2",0.0551113329055545,0.231308664301524,0.659030208887978
"2782","VIM",3.72891721665863e-07,0.536178772605702,0.862557982729091
"2783","EGF",0.285678515472979,0.393955047791626,0.793242035613411
"2784","BAMBI",2.108695170284e-08,0.315090216915156,0.730385803167287
"2785","NPPC",0.137066996196775,0.97645839179661,0.995960483164355
"2786","AVPR2",0.00272321830973146,0.242618284491397,0.666043768847444
"2787","LRRC8B",0.00199760815599957,0.143316889223876,0.567851563033105
"2788","SLC9A2",0.6210613489005,0.758857325558351,0.939247986832591
"2789","HSPA13",2.37025835972967e-05,0.233822783251694,0.660305466915349
"2790","PTPN18",0.00018233549926133,0.165896867884202,0.589423088366071
"2791","JMJD1C",0.00402239230691212,0.339840943526551,0.746080054945699
"2792","NAPG",0.00122046728784966,0.643371521405559,0.895081147805795
"2793","AP3B1",6.05098608420072e-06,0.861358547475289,0.970776768448233
"2794","PMM1",0.000986957036453929,0.100140074559072,0.49946944891555
"2795","C19orf57",0.0312481924473211,0.483303115078478,0.835892862401133
"2796","RNF2",0.0840381053270796,0.0513349386174399,0.38748645876107
"2797","FXYD3",7.30988797428093e-21,0.197988700875549,0.626146084311654
"2798","IGLL5",2.27910033660168e-06,0.0744515330356288,0.445594384256823
"2799","WWOX",0.00115466175283592,0.0204707104141971,0.242906728053459
"2800","YIPF6",1.67432699776575e-08,0.788804140334455,0.952546140865473
"2801","DLG4",0.175006252650023,0.220895448323104,0.651400369937277
"2802","HTRA1",0.219325934403468,0.00129007664992431,0.0463822206219778
"2803","ICAM3",0.560521095441746,2.61519803348372e-05,0.00264195413059887
"2804","ONECUT1",0.798688837340186,0.264428453644495,0.684473201316528
"2805","CDH12",0.136769081496657,0.608876666210823,0.882134304351433
"2806","HPD",0.331811284069713,0.505884040780319,0.845547373534874
"2807","UROD",7.12208298979692e-10,0.7822826669722,0.951335277207718
"2808","TXN2",1.72983473263639e-06,0.497249676440522,0.841538540078184
"2809","HIP1",1.64214826976861e-13,0.259724185757065,0.681581842096622
"2810","BNIP1",0.238026635098671,0.0183496558934386,0.233100184815403
"2811","CMA1",0.0161933137263302,0.0952958260876149,0.491299613767391
"2812","BDNF",1.90047630976667e-09,0.411852471345661,0.800688631845586
"2813","CTR9",0.000220548176232384,0.632988148357256,0.892228447641916
"2814","LCN2",0.122057285461142,0.421524895963359,0.809531167519256
"2815","ALDH3B1",0.0355551907512279,0.0256989398595086,0.271885747330184
"2816","F2RL1",0.537581902476321,0.843990844124876,0.967110121517665
"2817","TLE1",2.79408100282325e-07,0.62530272256449,0.889526053908345
"2818","HSP90AA1",0.00023747648662209,0.89062892281393,0.976004986393973
"2819","DES",0.0445474648863249,0.645427061771675,0.896146591705368
"2820","PLIN2",4.05513453418383e-05,0.212919972791048,0.644089930867255
"2821","IL13",0.140328865234775,0.0904110004920974,0.480517724837629
"2822","SSTR3",0.260886252559778,0.0879810350189939,0.475864443824759
"2823","RUNX2",0.00657217996124617,0.0204018267013417,0.242906728053459
"2824","PPIB",5.39932823030438e-07,0.792872283541865,0.953457841129541
"2825","IL16",0.00197818378480668,0.167816914811598,0.590509787597592
"2826","ADH1B",0.00104483161895439,0.341214370976616,0.746080054945699
"2827","MCM6",0.0689970172941495,0.238591659181911,0.662802721695908
"2828","MPP3",1.62180271489743e-06,0.0226329608473887,0.253754632569463
"2829","BCKDHB",0.00705699192915203,0.856351135692254,0.969605899301226
"2830","CEBPZ",0.175941122752889,0.595529159466465,0.879624656813012
"2831","TUBG1",0.0223266792885628,0.0468949487836219,0.369602809260803
"2832","RPS19",9.16230640577041e-07,0.867714762067596,0.972089616832613
"2833","AEBP1",0.0818533409740008,1.60097802967993e-05,0.00193465555586585
"2834","TAF1A",0.0445050892889233,0.345227869874914,0.748482709379417
"2835","C11orf58",0.0233111289601593,0.97264722099987,0.99562959827802
"2836","DGKZ",0.0596688303493634,0.734941933333096,0.930845548581567
"2837","SLC11A1",3.34897911795236e-19,0.501369145146469,0.843048482038895
"2838","SDHB",2.00588105711942e-09,0.0316070044066212,0.30300493577287
"2839","ANPEP",7.97388245090258e-48,0.276135151782033,0.692494165098947
"2840","AZIN1",0.0132842150447418,0.253225291793743,0.677416525523842
"2841","TSTA3",0.000242211764136949,0.231917040631167,0.659030208887978
"2842","BZW1",0.343179581769959,0.589301401569784,0.87925874833632
"2843","NRCAM",0.210222173104442,0.000243171974657736,0.0141347557927636
"2844","ALOX5AP",0.0082389416883683,0.496918001766169,0.841538540078184
"2845","TIA1",2.34744195104759e-07,0.566538701344542,0.873875520804112
"2846","PRLR",7.42179276442956e-05,0.419511281057584,0.808593590776186
"2847","IPO5",1.21053021890062e-05,0.633700377415198,0.892228447641916
"2848","SLC6A6",9.25880780327123e-09,0.251796601432456,0.676092531482243
"2849","LAMB3",2.89635744863741e-11,0.935025367566437,0.989769153901543
"2850","GCNT1",0.00709199685533069,0.0170649333647401,0.221989161503928
"2851","ADORA3",5.41737360892364e-18,0.997595722731028,0.999570357350501
"2852","ELK4",0.00089817920007233,0.0979171805956373,0.496835020215654
"2853","GLA",0.0273036589210242,0.561013143961364,0.873875520804112
"2854","TCHH",0.300965316434453,0.00130947626956136,0.0466132948048509
"2855","MAX",1.20835650108656e-06,0.282486074933869,0.699740109378877
"2856","MNT",0.0224367040114081,0.494417873552601,0.840565300019824
"2857","S100B",0.225801913424169,0.660995458315875,0.901114897095884
"2858","FOXM1",0.0259240140067137,0.549002356139892,0.869616702102237
"2859","SFTPC",1.99417134241812e-17,0.972750678284004,0.99562959827802
"2860","FGFR1",0.00106441575820447,0.793207392748244,0.953510038612549
"2861","POLR2J",0.0822613556185326,0.940037101473163,0.990667083078381
"2862","LGALS1",0.000181718560848057,0.716043767409347,0.922825139191403
"2863","AMPH",1.33226096917142e-12,0.476092415542204,0.830313851944474
"2864","INHA",0.0263315136261765,0.126300515685988,0.546454066873809
"2865","DST",7.88699532969266e-11,0.493996630191709,0.840471480489191
"2866","HMOX2",0.126676093310231,0.0278291047984101,0.281391550946825
"2867","TNFRSF11B",0.0332646969043588,0.881080687647977,0.975224940894879
"2868","BRCA1",0.000307660207775016,0.673668848166193,0.903999810280292
"2869","NPAS1",0.00556279427501107,0.233316131538902,0.660305466915349
"2870","MDH1",3.88598004753379e-05,0.106405680272143,0.511638621790242
"2871","LPAR1",2.23760762963077e-09,0.675169883111086,0.904279183319784
"2872","CHMP1A",0.00065043797130894,0.491885408251315,0.840304239095996
"2873","FBXO46",0.000181041818614656,0.496455862292522,0.841538540078184
"2874","TNFAIP1",1.47285751695246e-05,0.571102011745022,0.873875520804112
"2875","EXTL3",0.00522227566383459,0.208358106666027,0.638207326169489
"2876","PRMT2",2.00419544404493e-06,0.878663076016518,0.974443061337509
"2877","VIP",0.0285995268130001,0.0158914159927205,0.213998188382911
"2878","SLA",4.84074051428152e-19,0.635894565457259,0.892228447641916
"2879","ERF",0.00686283889822067,0.514216449073983,0.849381990700622
"2880","PFKFB4",9.01625718361536e-05,0.395007409199397,0.79368329232333
"2881","KAT2A",0.000728029595148031,0.38405507194383,0.78523616387579
"2882","SYK",0.000543665043781202,0.560097858080077,0.873875520804112
"2883","SUZ12",0.0596563848992537,0.601485501392173,0.879624656813012
"2884","CYP19A1",0.00317433694995954,0.771632569807488,0.946404049293799
"2885","ITGB4",0.0106393252962847,0.0823651680243423,0.463836598170113
"2886","CLDN10",0.0631941872864792,0.353931340539757,0.757905862141838
"2887","DBH",0.274515798939149,0.883562947054266,0.975902964043204
"2888","POR",0.258256737798462,0.0663750419243842,0.425533280410266
"2889","BIK",0.00627952881401125,0.41961640392414,0.808593590776186
"2890","TIMP2",2.23234557528557e-07,0.570913197257876,0.873875520804112
"2891","MSX1",0.000870280145465743,0.707015087399444,0.919429731193604
"2892","TRAIP",0.00261668314622254,0.138563554386585,0.562067235465229
"2893","HSPA9",6.37672641434496e-12,0.5797336407538,0.876279420125559
"2894","KRT31",0.387629976822593,0.160884348454452,0.584478582359845
"2895","SEC62",0.000217017565862388,0.492354129590588,0.840401833914298
"2896","SMARCA2",6.03732876884417e-09,0.698979451791564,0.917062823722803
"2897","CD46",0.287926136771661,0.843944741548584,0.967110121517665
"2898","MAZ",0.0387473373731521,0.536732115185093,0.862678989474955
"2899","CDR2L",0.0800624608868768,0.111680239199855,0.523657161519637
"2900","SLC25A16",5.44358255567213e-07,0.451535099754688,0.824433072792655
"2901","MYL9",0.00859898354406411,0.477870994689014,0.832467225952941
"2902","PIGK",0.054407668144797,0.773662946471413,0.947517644888022
"2903","TOP3A",3.15679157069524e-10,0.426424035334617,0.810266984215346
"2904","P4HA1",0.0012389557701636,0.11390233349273,0.526179619795763
"2905","XK",0.293847084670278,0.265110571623129,0.685080329146544
"2906","DEFA4",2.94520979370805e-11,0.440327631739839,0.817658577474712
"2907","CHD4",7.82725679166243e-14,0.367676204889292,0.769402223252922
"2908","E2F4",0.000240461616565139,0.304349537244085,0.719699234116509
"2909","DOC2B",9.50315427607709e-06,0.215592703977157,0.64663729370549
"2910","SHROOM2",2.55038071176806e-05,0.197141432502499,0.625188852245494
"2911","PRKAR2A",1.69535195753908e-18,0.889618860514994,0.975902964043204
"2912","GPX1",2.46869460792565e-05,0.570846728335519,0.873875520804112
"2913","SLC31A2",0.00061722944775526,0.926916357130544,0.988509890629106
"2914","SPIB",4.83439811576029e-07,0.234090789613769,0.660305466915349
"2915","THBD",0.000753678491126983,0.273212469377352,0.691213579957666
"2916","MAPK7",1.33182795320235e-08,0.105112031656321,0.509355791818857
"2917","CHRNE",0.288558619327036,0.986605194316842,0.99872306338005
"2918","PRDX1",2.86861252109445e-05,0.0462128469433893,0.366850113522708
"2919","PDE6B",0.238579255813853,0.499918118139186,0.842536571653385
"2920","AKR1B1",0.0147399581743022,0.329564894855845,0.739170188068787
"2921","LIPC",0.115759921661209,0.12750818057639,0.549019851563673
"2922","STIM1",0.000113838694398445,0.226959337529789,0.655535723338947
"2923","TNNC2",0.139143649799149,0.00380396569018862,0.0929138853688625
"2924","DLST",0.0190375809134242,0.132200115057469,0.554902128285098
"2925","NEFM",0.0361324652465999,0.957380539943066,0.992614910683802
"2926","PRKCSH",0.00116707892618369,0.825951066090085,0.9649920065499
"2927","CSNK2B",0.00135340178448197,0.29234794372878,0.709792299112468
"2928","CHN1",5.39753102988616e-22,0.941742227402039,0.990667083078381
"2929","FMO4",0.0282927887384833,0.125650933398176,0.546336748943211
"2930","RNASE2",3.85776159828613e-49,0.556400310419228,0.871592691093276
"2931","LMO2",0.259291495008424,0.012340779640959,0.186508912199218
"2932","EPHA3",0.0109358199998062,0.0321346403432339,0.304894017225178
"2933","HLA-DQB2",0.00200763382803714,0.440736655576515,0.817722312083781
"2934","PRCC",0.107206923366533,0.0529348795643666,0.392729807008457
"2935","KRT83",0.476331369634741,0.0764702688363042,0.449617765040088
"2936","RFC4",9.92696988398187e-07,0.214436176615563,0.645275834219309
"2937","EPB42",2.26361989222321e-05,0.850637394314185,0.967821336642898
"2938","ERCC8",0.0705382838727796,0.30886101434946,0.723669929476074
"2939","KCTD2",0.00111731163799674,0.607820438037235,0.882134304351433
"2940","RNF103",0.215800694167391,0.975664114930292,0.995832321795933
"2941","ADM",7.28113609832076e-19,0.652445490029085,0.897303024701527
"2942","DAP",0.00901561434655938,0.899172840424855,0.980993509914691
"2943","ISCU",2.86064257401364e-06,0.721513894487024,0.924554148473946
"2944","GRIA1",0.000794543324353362,0.244789623911102,0.668164704171697
"2945","HSD17B3",8.22658793586255e-06,0.270230174360173,0.689861483888125
"2946","SEC23B",0.00017671432066144,0.421618507902263,0.809531167519256
"2947","B4GALNT1",0.0251543437892622,0.689487256736953,0.912983586386999
