"genes","TE.random","pval.random","tau2","I2","pval.Q","num_exp","qval.random","qval.Q"
"SULT1A4",-0.0783370266698754,0.719958485001882,0.114479949158152,0.724530664842052,0.0265117267410112,3,0.920775953757774,0.0439620914831874
"ZNF559",-0.0956836525665006,0.191247418728786,0.027730121875698,0.696969978763326,0.00163756238862833,8,0.64831987042338,0.0037407184009123
"MGC12916",0.0880462378858921,0.254863652057717,0.024913334783532,0.773958462151153,0.00049683425330029,6,0.700315467205856,0.00128204492292792
"TSTD1",-0.140224844745828,0.176607758194121,0.0413246754479191,0.711260665383779,0.00393679988048348,6,0.633811415579425,0.00819809862907172
"ANP32A-IT1",-0.0303130033549734,0.268795304468334,5.96640285934714e-06,0.168074269752401,0.307557967582357,5,0.71054251794256,0.363747602149977
"C3orf55",0.0340146337598892,0.515154731541432,0.00379044233920201,0.411842800768089,0.146791170537903,5,0.843511245870385,0.193754065953717
"ZNF285",-0.0762538076719128,0.337346030144393,0.0164365363398886,0.73968622146117,0.0092026632438608,4,0.756976101873908,0.0173386522660407
"C8orf66",-0.0420213100143033,0.303831442587072,0.000753256460298199,0.112382540825182,0.336684853495147,4,0.735174253785874,0.392386989676235
"C9orf135",-0.0752251604751335,0.348721215412765,0.0168460935554772,0.444462188994354,0.0824640874990439,8,0.763345741631626,0.117956183433227
"C12orf70",0.00326508198100133,0.967477275591789,0.0124831241038308,0.630307937615448,0.0668734040973852,3,0.993163605846194,0.0984173856690016
"HSFY2",0.0477860301346139,0.0957137186819815,0,0,0.683263417144023,3,0.521608693766696,0.721396907163257
"SHISA3",-0.0936356147980096,0.276269281508538,0.0220741189899943,0.450422632954136,0.090960535561381,7,0.717728971137773,0.128377001549543
"ASMTL-AS1",-0.0498297225666203,0.573029629307512,0.0299531182522766,0.770435744375791,0.00159835670196943,5,0.866719592526883,0.00366121258410865
"LINC00471",0.00689017275302479,0.861443199603134,0.00366626150572448,0.490123786927476,0.0809133691655128,6,0.962571097689386,0.11611925159745
"VSTM4",0.0630946163070311,0.358805655124777,0.0211726344176093,0.687425403275116,0.00384602154774184,7,0.768632112286528,0.00802776727072994
"C15orf59",-0.0954285903916232,0.160964935106941,0.0117320000403486,0.38094601630284,0.138226633555691,7,0.616151196148686,0.18411140486906
"MAP1LC3C",0.077497634716022,0.223388679718512,0.010538510780433,0.218624156393598,0.248693808566907,9,0.674977918042397,0.303932505282837
"FAM99B",0.0349818823860214,0.457129731624426,0.00246643576566303,0.0309272020456449,0.377097812730636,4,0.818959694489077,0.432754895726411
"LOC158960",0.0185980956426199,0.810498629028324,0.0115620470544127,0.526584449415186,0.0963203640398375,4,0.948275895392644,0.134821687253534
"RBM20",-0.0743900284822426,0.478238781177629,0.0639452543676978,0.693790222464509,0.00180286422688339,8,0.828644056976263,0.00407472648262441
"ARPC3",-0.0772337367904569,0.11625578191066,0.0102701091850896,0.659532491511809,0.00278134626010025,9,0.556318976497853,0.00601196391483952
"LOC100507530",0.0787629745485177,0.027632091794344,1.220207281608e-06,0.247597305182161,0.264721879300492,3,0.316712341435695,0.320549298965268
"NKX1-2",0.178138806050436,0.308941473932018,0.103465119955909,0.671673513630393,0.00942838434019845,6,0.739027458016835,0.0177164041258542
"HMGB3P1",-0.0153194065548473,0.795893791730394,0.00725761411101672,0.505677988698153,0.0882695052598089,5,0.942825625427369,0.125039828170703
"ANKRD33B",0.106542044195658,0.315332770661336,0.0471870067958392,0.75116518499159,0.00120015288477992,6,0.743042265771139,0.00283660743055301
"HLA-C",-0.0799408314623388,0.259879128368326,0.0222631674956886,0.52725333421052,0.030927526920091,9,0.703809323664948,0.0503161457856396
"CLDN24",-0.120614782690106,0.138875403968462,0,0,0.624447388239644,3,0.591813481449129,0.667495553411807
"PTCHD3",0.0245949142836738,0.872194875954583,0.0317234230913096,0.213643068078025,0.280358218183443,3,0.966049018599652,0.336527499010544
"PGBD3",-0.0107184310446099,0.868617171483924,0.0110330606902755,0.66934877916626,0.0283358355270987,4,0.964627808372715,0.0466183909827692
"HERC2P2",-0.0949539492838121,0.538647048971216,0.073770780677638,0.656885635556284,0.0200848828915071,5,0.852817570989862,0.0344902469411667
"LNP1",-0.0888003049674626,0.122527122401417,0.0062167474849741,0.376633209146416,0.155084266029003,6,0.565872401326589,0.202983066569801
"KRTAP10-3",-0.0518730997646633,0.476837921540767,0.0044228943746618,0,0.44406138953234,3,0.827797355595419,0.497578912560225
"PLEKHG3",0.0141927448304577,0.832006590527562,0.0254885549933534,0.656835698912636,0.00298542674116845,9,0.954997814431477,0.00640488982608672
"TBX1",-0.0374461219896461,0.547607262821487,0.0170465175458106,0.613596719799745,0.00797742073336174,9,0.856095147881505,0.0153192637721919
"SCARNA1",-0.122295311805019,0.118354223039756,2.41700843770803e-08,0.0987245961562072,0.329710999716154,3,0.559798537400548,0.385544384730851
"LOC100129449",0.0169032806485256,0.778995466294846,0.00813380483746103,0.584818456573287,0.0650399057903151,4,0.938062420871925,0.0961236022666421
"DEFB108B",0.000236748794140836,0.997656371855468,0.0134860588379996,0.658053094941865,0.0536952561474251,3,0.999299869120812,0.0814834546241226
"LOC286382",-0.0540824640063774,0.617462811322043,0.030004114276247,0.625489974374815,0.045795889996049,4,0.883921335834269,0.0709508404247527
"LOC339240",-0.0830208823416546,0.0658489023644056,0,0,0.705927884404507,3,0.456664693114692,0.742422826687047
"AZGP1P1",0.0213645809612324,0.71536853649603,0.00944409530544705,0.551434887108055,0.0374389879367215,7,0.918961761273876,0.0595366769014816
"EBLN1",-0.061657289295316,0.0935941327123473,0,0,0.70973629599105,3,0.517410509541002,0.745648056319445
"FAM78B",0.0168072098496787,0.751299392758799,0.00488411428811545,0.295486535374086,0.224547343782025,5,0.931623603283731,0.278499653700145
"LRRC38",0.0838063111668354,0.263586295395355,0.0243290313406793,0.765584080194604,0.000701745218139639,6,0.706851900522811,0.00175251080406325
"WDR43",0.0944935196216388,0.239942680935343,0.0499862191434925,0.768415932521194,1.21957297171407e-05,10,0.687850976731541,4.50400077889873e-05
"EME2",-0.0971842716115431,0.350729088534093,0.0716376353029196,0.885545841735805,8.85281853989491e-11,8,0.764619202951302,9.54387635889386e-10
"LRRC30",-0.0515181846775559,0.329220313526843,0.00146083490413653,0,0.521128104608909,3,0.751973729476677,0.570267497274091
"KRTAP5-8",0.0119876720500558,0.859580637940299,0.0132368959093939,0.572605331946404,0.0292085274634086,7,0.961746524373289,0.0478583458138988
"LOC400620",0.0708012098682343,0.445104196297158,0.0275152800402071,0.802787766970543,0.00164412709575153,4,0.814408716103193,0.00375426684746864
"ST7-OT4",0.103971879431825,0.322574474144757,0.0429930875716399,0.868704132608676,3.93444885254192e-06,5,0.746905406688153,1.61576931855794e-05
"LOC389043",-0.0329000446242705,0.661421161081157,0.00922734550947235,0.696552736417355,0.0370507924477078,3,0.902163078443634,0.0590010210141803
"ZNF311",-0.0716822445314567,0.140365317289237,0.011916905169678,0.698801445380814,0.00154773659433522,8,0.594502261637198,0.00355979416697101
"EIF3IP1",-0.0635774913560605,0.0883438474125931,0,0,0.98768370836617,3,0.50623056895258,0.990516453227641
"C11orf46",-0.211768988557406,0.146610017499988,0.0454919592459998,0.751477550656287,0.0178852064494545,3,0.600244928640303,0.0311856888058097
"CKS1B",-0.0203713712371342,0.635207365057424,0.00898432746049047,0.543691848820654,0.0196975083692339,10,0.890949967603757,0.0339216120217349
"ZSCAN23",0.108254353447569,0.538237538558866,0.167395142068667,0.895376498181637,3.91959481816882e-09,6,0.852817570989862,3.08642507108222e-08
"KRBOX1",0.0303976233543117,0.710445724982033,0.0184250348346468,0.617530993074657,0.033375376755768,5,0.916961487786471,0.0538267189162042
"EML6",0.0614384915526112,0.401777296771948,0.0192856947659267,0.716094427957806,0.00347487725619819,6,0.793789473645175,0.00733109160198441
"LINC00511",-0.0752862327288754,0.153173629039208,0,0,0.491999814279854,3,0.606640617658547,0.543296238689644
"SNX30",0.0698715980654557,0.410793586040684,0.026281780536352,0.703777282129012,0.00473470480383025,6,0.798660524322505,0.00965142132494191
"SPDYE2",0.0142033739811941,0.899021903856056,0.0625754999166158,0.851935351288561,2.64683856659705e-06,6,0.974080087828681,1.12331176950373e-05
"BCAR4",-0.0155476350175814,0.585338710044892,2.06238466988201e-06,0.0934283671783789,0.356272847986415,6,0.873020320485257,0.412050956491455
"CETN4P",0.0364922593497731,0.140828774152842,4.4682184096841e-07,0.0755482662846223,0.339011164057846,3,0.594669710393934,0.394659703508982
"TTTY1",0.0250464829281782,0.645737945684661,0.00349756246693644,0.272100520042046,0.253139118471064,3,0.895855986465566,0.308505708508934
"BMS1P4",0.103951642149207,0.606777974768425,0.0914885879298017,0.943702024809804,1.9310281367899e-08,3,0.879746246359411,1.30357906704896e-07
"KCNIP4-IT1",-0.0533061443498341,0.0906349565830573,0,0,0.587989254003926,3,0.512117077975545,0.633293903457557
"LOC284950",0.0145357101869997,0.664051002344945,3.83054706930202e-07,0.495834382492109,0.137590251597,3,0.902292433744747,0.183385261312607
"FAM189A1",-0.13453247614002,0.10757361291851,0.0335712471895837,0.706707594474233,0.00120233857426353,8,0.54161697806446,0.00284048938734957
"PDCD1",0.0887955562325436,0.0143607490381328,0,0.114933646131434,0.336999215643096,10,0.237316295919884,0.392696453794783
"LOC284219",0.0449375864705018,0.529557793791092,1.9370498785956e-06,0.474578728872539,0.149085589930801,3,0.849639757550341,0.196256439778505
"ODZ2",-0.358054295884003,0.0173221878934368,0.0468836562924537,0.621503964152049,0.0475637976231193,4,0.258461612433488,0.0733479364035288
"OR2A9P",-0.400407873219363,0.00189010276328015,0.0250746529371636,0.413560045331481,0.163524502707677,4,0.0786250161545865,0.212309943326057
"HIST1H2BH",-0.0802353292842919,0.13796597482306,0.0131889210414927,0.498133548388623,0.0359581804309511,10,0.589822795278669,0.0574735355586325
"MURC",0.0143450518508168,0.664206114368471,0,0.000719482208886258,0.405616224281916,5,0.902292433744747,0.460142121649887
"FOXK1",0.160126995371317,0.156903212059191,0.0889946818305827,0.889987519173776,2.83439694475214e-11,8,0.609862493676642,3.39719299980302e-10
"TMEM235",0.0157749963151644,0.864725043858817,0.020888941983117,0.654620972218123,0.0337688839207018,4,0.963260959291894,0.0543741232217547
"TAS2R43",-0.0389291867105406,0.554821121319274,0.00522433689875053,0.256063716374431,0.2579650034618,4,0.858693257686197,0.313547689598128
"OR7E91P",-0.122837912543535,0.10772041796737,0.00567413556874637,0,0.394398029754492,4,0.541677891683772,0.449529538165468
"FPGT-TNNI3K",-0.161684066364646,0.564069243889886,0.184453619754065,0.866346156084409,0.000563121855413878,3,0.86365750132208,0.00143650253812335
"C15orf29",0.0425475455352726,0.25187375392708,0,0,0.41343698536282,4,0.697742151429359,0.467607076028912
"RFPL4A",-0.0699248014966421,0.10556785925798,0,0,0.936281100345602,4,0.538724497868658,0.945846589960991
"SLC8A2",0.135982229937227,0.0205343740379899,0.0125103656375273,0.516390792029548,0.0433575754614773,8,0.277087719471243,0.067668166694356
"DDX19A",0.0145330472681674,0.689704484137479,0.00479364078333691,0.602827110669602,0.0137837313252128,8,0.909842105343577,0.0247624784574393
"TIMMDC1",-0.034210820709693,0.462577500211429,0.00698877242208594,0.663028086272107,0.0110772917574562,6,0.820744954752018,0.0203971563882407
"ZNRD1-AS1",-0.0388966852439445,0.671069241031952,0.0167842123716188,0.690876938689041,0.0212488324437566,4,0.903912884009485,0.0361992349049613
"BCL7A",-0.0176606997801546,0.670594572893732,0.00907789441852873,0.61800297844617,0.00505319125884868,10,0.903879064816038,0.0102091052860786
"LINC00152",0.274770331401531,3.44961562229094e-05,5.77513433612199e-06,0,0.511398498667599,3,0.00577978306382038,0.561249616873779
"KDM1B",-0.0184420739694653,0.836460296713004,0.0426994262002643,0.875056368116793,1.1699031972331e-08,7,0.95586972854614,8.34849288365661e-08
"IGSF5",0.0392015522915202,0.472204284001452,0.0101101754435453,0.626373779220102,0.0134416619635516,7,0.825682218565272,0.024216470892668
"PCDHA4",-0.00724379398232926,0.923438596816166,0.0114533078646105,0.543998133147268,0.0866015017928874,4,0.981316200906608,0.122986214907099
"CDRT15",0.0731138677819826,0.136536431720661,0.00274165396546564,0.222065673903202,0.266833455691743,6,0.588567891392601,0.32277258870009
"LOC392288",0.0899536589281257,0.0252326629439346,1.94616681052551e-06,0.461332204746171,0.156229100820184,3,0.303197989755975,0.204300244741928
"C2orf71",0.0476476740812709,0.420327711892175,0.00862651303617524,0.383027978425717,0.150591278502861,6,0.802989840945746,0.197936139487826
"LOC400794",0.091934016042397,0.333928977778099,0.0417568816379458,0.773608353037529,0.000504333895812268,6,0.755113240154098,0.00129998888441442
"LMTK3",-0.13293811064886,0.0829516229088202,0.0203036173641703,0.603686279757498,0.0191988734650409,7,0.495676793449692,0.0331694393190864
"TNAP",0.0365325953192056,0.829931963882809,0.0863678956312808,0.68192012656783,0.0240703395872313,4,0.954464867743379,0.0403782176454866
"HBA2",0.196238006860352,0.61278885051029,0.49556968122104,0.792395597905585,0.000696336025874785,5,0.882287371230743,0.0017411648146213
"C1orf194",-0.150911476068047,0.0134785818453771,1.83660646108848e-06,0,0.463599070988326,7,0.229511281732518,0.516115484760767
"MYBL1",-0.0559587178101191,0.0426888054953696,0.000238034045344886,0.514804863901024,0.0293104117652499,10,0.382908357619807,0.0480024643402243
"H19",0.265211823111105,0.0239882818682098,3.63910765883049e-06,0.407066265039036,0.149928671259163,5,0.296043619761789,0.197215628146867
"ALDH4A1",-0.0572235285392767,0.479293218896837,0.0520247403266956,0.831197528382505,2.54525163302221e-08,10,0.829148547190609,1.67706539803416e-07
"OR2J2",0.00557121659042554,0.880614761023398,0.00417748867540708,0.446217248592408,0.0936256774628247,7,0.96929378590283,0.131660938400978
"FLJ44087",0.058116926685934,0.153335092214324,5.60748027842883e-06,0.308650262062386,0.227076531929233,4,0.606640617658547,0.281318381815487
"C10orf105",-0.0103647145195635,0.924290061608771,0.0180144274189448,0.51199474051621,0.128843312740736,3,0.981558441342593,0.173364709525165
"LOC344887",0.165644497355116,0.00179250545945477,0,0,0.79028352560112,5,0.0754760544856287,0.817281209694737
"ZNF322",-0.0886684576033037,0.0982226786451776,0.0101582705596203,0.547692994629224,0.0390107833213628,7,0.525058719931774,0.0617027120227167
"GMCL1P1",-0.0757359549602288,0.0716408041428195,0,0,0.485485515545096,3,0.472078917932722,0.537061395394614
"FAM87B",0.156210256491526,0.666334579003328,0.251083143064811,0.887111889304327,0.000142192500522513,3,0.903055029035342,0.000412986452402392
"LOC401220",-0.0305100763859524,0.213980333058552,1.19518033752408e-06,0.127740242425688,0.31776362859995,3,0.665983423078391,0.373714831734957
"PPP1R27",0.0212156644573626,0.863288513656007,0.0411483930423312,0.632628265763335,0.0278501879103523,5,0.963036895181176,0.045922736721779
"LOC93444",0.00804459380031583,0.959877680060224,0.0631705632342386,0.820879098430129,0.00376193665560721,3,0.99092759346254,0.00786586755263326
"USP43",-0.232603409994835,0.000380629048023737,0.0144588868922067,0.439777042521837,0.08541047966874,8,0.0279982836636241,0.121546457648206
"LINC00467",-0.0604683265191008,0.464317336948523,0.0109897384023795,0.404803671609337,0.168865986255747,4,0.821967817018186,0.218246713648618
"LOC284014",0.0384027890091302,0.443945508003814,0.000771190008753535,0.515852464176873,0.126756660641717,3,0.813804916654925,0.17105046924744
"SH3D21",-0.0444895067136366,0.442921418385791,0.0116686004308104,0.533736235109646,0.0451764676685756,7,0.813703271255157,0.0701352960195434
"SAMD15",0.0816615265666689,0.00617318208711832,0,0.547767207948242,0.0502759964362448,6,0.153864012619735,0.0769773426841781
"CTXN3",0.0321875534706029,0.487459565584091,0.00333247419795589,0.353898241458839,0.158096955742505,7,0.833536467766197,0.206351379561775
"FLJ22763",0.0675994513339605,0.436530891116793,0.0247522848575153,0.628935576598791,0.0193136696887251,6,0.81072432424771,0.0333415074828184
"SLC16A7",0.131505082393261,0.00367383153593584,0.00736604155097401,0.486248257794394,0.0489367403523556,9,0.115691728834396,0.0751844583852065
"ACTR3BP2",0.061480326614666,0.692109085548644,0.0710407610722194,0.724606801144525,0.0123158370994266,4,0.910814419522961,0.0224310562163407
"CTAGE4",-0.253234738451977,0.223997839611863,0.128760524348965,0.866231548633672,5.31634630001328e-05,4,0.675177782528294,0.00016944558407674
"OR1J4",-0.00871575895372811,0.914436460775118,0.0142357920070497,0.388592758594964,0.162145551938233,5,0.978125930533839,0.210860008171926
